measure_date_CET,measure_date_UTC_str,measure_date_UTC,da_price,end_date,resolution,imbalance,system_trend,positive_imbalance_settlement_price,negative_imbalance_settlement_price,missing_data_list,updated_date,partition_day,_hour_utc,da_price_15min
2025-01-07 03:00:00+01:00,2025-01-07 02:00:00+00:00,2025-01-07 02:00:00+00:00,5.59,,,,,,,,,,2025-01-07 02:00:00+00:00,5.59
2025-01-07 04:00:00+01:00,2025-01-07 03:00:00+00:00,2025-01-07 03:00:00+00:00,0.4,,,,,,,,,,2025-01-07 03:00:00+00:00,0.4
2025-01-07 05:00:00+01:00,2025-01-07 04:00:00+00:00,2025-01-07 04:00:00+00:00,12.49,,,,,,,,,,2025-01-07 04:00:00+00:00,12.49
2025-01-07 06:00:00+01:00,2025-01-07 05:00:00+00:00,2025-01-07 05:00:00+00:00,60.01,,,,,,,,,,2025-01-07 05:00:00+00:00,60.01
2025-01-07 07:00:00+01:00,2025-01-07 06:00:00+00:00,2025-01-07 06:00:00+00:00,97.56,,,,,,,,,,2025-01-07 06:00:00+00:00,97.56
2025-01-07 08:00:00+01:00,2025-01-07 07:00:00+00:00,2025-01-07 07:00:00+00:00,115.0,,,,,,,,,,2025-01-07 07:00:00+00:00,115.0
2025-01-07 09:00:00+01:00,2025-01-07 08:00:00+00:00,2025-01-07 08:00:00+00:00,105.18,,,,,,,,,,2025-01-07 08:00:00+00:00,105.18
2025-01-07 10:00:00+01:00,2025-01-07 09:00:00+00:00,2025-01-07 09:00:00+00:00,93.49,,,,,,,,,,2025-01-07 09:00:00+00:00,93.49
2025-01-07 11:00:00+01:00,2025-01-07 10:00:00+00:00,2025-01-07 10:00:00+00:00,74.93,,,,,,,,,,2025-01-07 10:00:00+00:00,74.93
2025-01-07 12:00:00+01:00,2025-01-07 11:00:00+00:00,2025-01-07 11:00:00+00:00,71.25,,,,,,,,,,2025-01-07 11:00:00+00:00,71.25
2025-01-07 13:00:00+01:00,2025-01-07 12:00:00+00:00,2025-01-07 12:00:00+00:00,73.12,,,,,,,,,,2025-01-07 12:00:00+00:00,73.12
2025-01-07 14:00:00+01:00,2025-01-07 13:00:00+00:00,2025-01-07 13:00:00+00:00,79.76,,,,,,,,,,2025-01-07 13:00:00+00:00,79.76
2025-01-07 15:00:00+01:00,2025-01-07 14:00:00+00:00,2025-01-07 14:00:00+00:00,85.0,,,,,,,,,,2025-01-07 14:00:00+00:00,85.0
2025-01-07 16:00:00+01:00,2025-01-07 15:00:00+00:00,2025-01-07 15:00:00+00:00,100.64,,,,,,,,,,2025-01-07 15:00:00+00:00,100.64
2025-01-07 17:00:00+01:00,2025-01-07 16:00:00+00:00,2025-01-07 16:00:00+00:00,118.34,,,,,,,,,,2025-01-07 16:00:00+00:00,118.34
2025-01-07 18:00:00+01:00,2025-01-07 17:00:00+00:00,2025-01-07 17:00:00+00:00,128.87,,,,,,,,,,2025-01-07 17:00:00+00:00,128.87
2025-01-07 19:00:00+01:00,2025-01-07 18:00:00+00:00,2025-01-07 18:00:00+00:00,125.0,,,,,,,,,,2025-01-07 18:00:00+00:00,125.0
2025-01-07 20:00:00+01:00,2025-01-07 19:00:00+00:00,2025-01-07 19:00:00+00:00,107.24,,,,,,,,,,2025-01-07 19:00:00+00:00,107.24
2025-01-07 21:00:00+01:00,2025-01-07 20:00:00+00:00,2025-01-07 20:00:00+00:00,100.55,,,,,,,,,,2025-01-07 20:00:00+00:00,100.55
2025-01-07 22:00:00+01:00,2025-01-07 21:00:00+00:00,2025-01-07 21:00:00+00:00,98.53,,,,,,,,,,2025-01-07 21:00:00+00:00,98.53
2025-01-07 23:00:00+01:00,2025-01-07 22:00:00+00:00,2025-01-07 22:00:00+00:00,89.27,,,,,,,,,,2025-01-07 22:00:00+00:00,89.27
2025-01-08 00:00:00+01:00,2025-01-07 23:00:00+00:00,2025-01-07 23:00:00+00:00,74.23,,,,,,,,,,2025-01-07 23:00:00+00:00,74.23
2025-01-08 01:00:00+01:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,69.5,,,,,,,,,,2025-01-08 00:00:00+00:00,69.5
2025-01-08 02:00:00+01:00,2025-01-08 01:00:00+00:00,2025-01-08 01:00:00+00:00,59.97,,,,,,,,,,2025-01-08 01:00:00+00:00,59.97
2025-01-08 03:00:00+01:00,2025-01-08 02:00:00+00:00,2025-01-08 02:00:00+00:00,53.0,,,,,,,,,,2025-01-08 02:00:00+00:00,53.0
2025-01-08 04:00:00+01:00,2025-01-08 03:00:00+00:00,2025-01-08 03:00:00+00:00,59.52,,,,,,,,,,2025-01-08 03:00:00+00:00,59.52
2025-01-08 05:00:00+01:00,2025-01-08 04:00:00+00:00,2025-01-08 04:00:00+00:00,70.2,,,,,,,,,,2025-01-08 04:00:00+00:00,70.2
2025-01-08 06:00:00+01:00,2025-01-08 05:00:00+00:00,2025-01-08 05:00:00+00:00,97.41,,,,,,,,,,2025-01-08 05:00:00+00:00,97.41
2025-01-08 07:00:00+01:00,2025-01-08 06:00:00+00:00,2025-01-08 06:00:00+00:00,124.39,,,,,,,,,,2025-01-08 06:00:00+00:00,124.39
2025-01-08 08:00:00+01:00,2025-01-08 07:00:00+00:00,2025-01-08 07:00:00+00:00,135.01,,,,,,,,,,2025-01-08 07:00:00+00:00,135.01
2025-01-08 09:00:00+01:00,2025-01-08 08:00:00+00:00,2025-01-08 08:00:00+00:00,131.32,,,,,,,,,,2025-01-08 08:00:00+00:00,131.32
2025-01-08 10:00:00+01:00,2025-01-08 09:00:00+00:00,2025-01-08 09:00:00+00:00,125.04,,,,,,,,,,2025-01-08 09:00:00+00:00,125.04
2025-01-08 11:00:00+01:00,2025-01-08 10:00:00+00:00,2025-01-08 10:00:00+00:00,104.46,,,,,,,,,,2025-01-08 10:00:00+00:00,104.46
2025-01-08 12:00:00+01:00,2025-01-08 11:00:00+00:00,2025-01-08 11:00:00+00:00,97.57,,,,,,,,,,2025-01-08 11:00:00+00:00,97.57
2025-01-08 13:00:00+01:00,2025-01-08 12:00:00+00:00,2025-01-08 12:00:00+00:00,100.21,,,,,,,,,,2025-01-08 12:00:00+00:00,100.21
2025-01-08 14:00:00+01:00,2025-01-08 13:00:00+00:00,2025-01-08 13:00:00+00:00,110.19,,,,,,,,,,2025-01-08 13:00:00+00:00,110.19
2025-01-08 15:00:00+01:00,2025-01-08 14:00:00+00:00,2025-01-08 14:00:00+00:00,126.62,,,,,,,,,,2025-01-08 14:00:00+00:00,126.62
2025-01-08 16:00:00+01:00,2025-01-08 15:00:00+00:00,2025-01-08 15:00:00+00:00,124.05,,,,,,,,,,2025-01-08 15:00:00+00:00,124.05
2025-01-08 17:00:00+01:00,2025-01-08 16:00:00+00:00,2025-01-08 16:00:00+00:00,124.58,,,,,,,,,,2025-01-08 16:00:00+00:00,124.58
2025-01-08 18:00:00+01:00,2025-01-08 17:00:00+00:00,2025-01-08 17:00:00+00:00,137.58,,,,,,,,,,2025-01-08 17:00:00+00:00,137.58
2025-01-08 19:00:00+01:00,2025-01-08 18:00:00+00:00,2025-01-08 18:00:00+00:00,131.0,,,,,,,,,,2025-01-08 18:00:00+00:00,131.0
2025-01-08 20:00:00+01:00,2025-01-08 19:00:00+00:00,2025-01-08 19:00:00+00:00,124.81,,,,,,,,,,2025-01-08 19:00:00+00:00,124.81
2025-01-08 21:00:00+01:00,2025-01-08 20:00:00+00:00,2025-01-08 20:00:00+00:00,112.66,,,,,,,,,,2025-01-08 20:00:00+00:00,112.66
2025-01-08 22:00:00+01:00,2025-01-08 21:00:00+00:00,2025-01-08 21:00:00+00:00,111.9,,,,,,,,,,2025-01-08 21:00:00+00:00,111.9
2025-01-08 23:00:00+01:00,2025-01-08 22:00:00+00:00,2025-01-08 22:00:00+00:00,98.77,,,,,,,,,,2025-01-08 22:00:00+00:00,98.77
2025-01-09 00:00:00+01:00,2025-01-08 23:00:00+00:00,2025-01-08 23:00:00+00:00,60.38,,,,,,,,,,2025-01-08 23:00:00+00:00,60.38
2025-01-09 01:00:00+01:00,2025-01-09 00:00:00+00:00,2025-01-09 00:00:00+00:00,49.9,,,,,,,,,,2025-01-09 00:00:00+00:00,49.9
2025-01-09 02:00:00+01:00,2025-01-09 01:00:00+00:00,2025-01-09 01:00:00+00:00,51.86,,,,,,,,,,2025-01-09 01:00:00+00:00,51.86
2025-01-09 03:00:00+01:00,2025-01-09 02:00:00+00:00,2025-01-09 02:00:00+00:00,25.61,,,,,,,,,,2025-01-09 02:00:00+00:00,25.61
2025-01-09 04:00:00+01:00,2025-01-09 03:00:00+00:00,2025-01-09 03:00:00+00:00,13.01,,,,,,,,,,2025-01-09 03:00:00+00:00,13.01
2025-01-09 05:00:00+01:00,2025-01-09 04:00:00+00:00,2025-01-09 04:00:00+00:00,30.29,,,,,,,,,,2025-01-09 04:00:00+00:00,30.29
2025-01-09 06:00:00+01:00,2025-01-09 05:00:00+00:00,2025-01-09 05:00:00+00:00,60.08,,,,,,,,,,2025-01-09 05:00:00+00:00,60.08
2025-01-09 07:00:00+01:00,2025-01-09 06:00:00+00:00,2025-01-09 06:00:00+00:00,90.79,,,,,,,,,,2025-01-09 06:00:00+00:00,90.79
2025-01-09 08:00:00+01:00,2025-01-09 07:00:00+00:00,2025-01-09 07:00:00+00:00,100.99,,,,,,,,,,2025-01-09 07:00:00+00:00,100.99
2025-01-09 09:00:00+01:00,2025-01-09 08:00:00+00:00,2025-01-09 08:00:00+00:00,102.44,,,,,,,,,,2025-01-09 08:00:00+00:00,102.44
2025-01-09 10:00:00+01:00,2025-01-09 09:00:00+00:00,2025-01-09 09:00:00+00:00,97.45,,,,,,,,,,2025-01-09 09:00:00+00:00,97.45
2025-01-09 11:00:00+01:00,2025-01-09 10:00:00+00:00,2025-01-09 10:00:00+00:00,90.41,,,,,,,,,,2025-01-09 10:00:00+00:00,90.41
2025-01-09 12:00:00+01:00,2025-01-09 11:00:00+00:00,2025-01-09 11:00:00+00:00,94.75,,,,,,,,,,2025-01-09 11:00:00+00:00,94.75
2025-01-09 13:00:00+01:00,2025-01-09 12:00:00+00:00,2025-01-09 12:00:00+00:00,84.19,,,,,,,,,,2025-01-09 12:00:00+00:00,84.19
2025-01-09 14:00:00+01:00,2025-01-09 13:00:00+00:00,2025-01-09 13:00:00+00:00,80.89,,,,,,,,,,2025-01-09 13:00:00+00:00,80.89
2025-01-09 15:00:00+01:00,2025-01-09 14:00:00+00:00,2025-01-09 14:00:00+00:00,88.11,,,,,,,,,,2025-01-09 14:00:00+00:00,88.11
2025-01-09 16:00:00+01:00,2025-01-09 15:00:00+00:00,2025-01-09 15:00:00+00:00,109.4,,,,,,,,,,2025-01-09 15:00:00+00:00,109.4
2025-01-09 17:00:00+01:00,2025-01-09 16:00:00+00:00,2025-01-09 16:00:00+00:00,131.62,,,,,,,,,,2025-01-09 16:00:00+00:00,131.62
2025-01-09 18:00:00+01:00,2025-01-09 17:00:00+00:00,2025-01-09 17:00:00+00:00,135.73,,,,,,,,,,2025-01-09 17:00:00+00:00,135.73
2025-01-09 19:00:00+01:00,2025-01-09 18:00:00+00:00,2025-01-09 18:00:00+00:00,135.01,,,,,,,,,,2025-01-09 18:00:00+00:00,135.01
2025-01-09 20:00:00+01:00,2025-01-09 19:00:00+00:00,2025-01-09 19:00:00+00:00,120.36,,,,,,,,,,2025-01-09 19:00:00+00:00,120.36
2025-01-09 21:00:00+01:00,2025-01-09 20:00:00+00:00,2025-01-09 20:00:00+00:00,105.8,,,,,,,,,,2025-01-09 20:00:00+00:00,105.8
2025-01-09 22:00:00+01:00,2025-01-09 21:00:00+00:00,2025-01-09 21:00:00+00:00,101.43,,,,,,,,,,2025-01-09 21:00:00+00:00,101.43
2025-01-09 23:00:00+01:00,2025-01-09 22:00:00+00:00,2025-01-09 22:00:00+00:00,94.26,,,,,,,,,,2025-01-09 22:00:00+00:00,94.26
2025-01-10 00:00:00+01:00,2025-01-09 23:00:00+00:00,2025-01-09 23:00:00+00:00,86.82,,,,,,,,,,2025-01-09 23:00:00+00:00,86.82
2025-01-10 01:00:00+01:00,2025-01-10 00:00:00+00:00,2025-01-10 00:00:00+00:00,80.25,,,,,,,,,,2025-01-10 00:00:00+00:00,80.25
2025-01-10 02:00:00+01:00,2025-01-10 01:00:00+00:00,2025-01-10 01:00:00+00:00,72.09,,,,,,,,,,2025-01-10 01:00:00+00:00,72.09
2025-01-10 03:00:00+01:00,2025-01-10 02:00:00+00:00,2025-01-10 02:00:00+00:00,69.94,,,,,,,,,,2025-01-10 02:00:00+00:00,69.94
2025-01-10 04:00:00+01:00,2025-01-10 03:00:00+00:00,2025-01-10 03:00:00+00:00,70.07,,,,,,,,,,2025-01-10 03:00:00+00:00,70.07
2025-01-10 05:00:00+01:00,2025-01-10 04:00:00+00:00,2025-01-10 04:00:00+00:00,85.06,,,,,,,,,,2025-01-10 04:00:00+00:00,85.06
2025-01-10 06:00:00+01:00,2025-01-10 05:00:00+00:00,2025-01-10 05:00:00+00:00,101.8,,,,,,,,,,2025-01-10 05:00:00+00:00,101.8
2025-01-10 07:00:00+01:00,2025-01-10 06:00:00+00:00,2025-01-10 06:00:00+00:00,126.12,,,,,,,,,,2025-01-10 06:00:00+00:00,126.12
2025-01-10 08:00:00+01:00,2025-01-10 07:00:00+00:00,2025-01-10 07:00:00+00:00,140.33,,,,,,,,,,2025-01-10 07:00:00+00:00,140.33
2025-01-10 09:00:00+01:00,2025-01-10 08:00:00+00:00,2025-01-10 08:00:00+00:00,137.22,,,,,,,,,,2025-01-10 08:00:00+00:00,137.22
2025-01-10 10:00:00+01:00,2025-01-10 09:00:00+00:00,2025-01-10 09:00:00+00:00,123.57,,,,,,,,,,2025-01-10 09:00:00+00:00,123.57
2025-01-10 11:00:00+01:00,2025-01-10 10:00:00+00:00,2025-01-10 10:00:00+00:00,113.59,,,,,,,,,,2025-01-10 10:00:00+00:00,113.59
2025-01-10 12:00:00+01:00,2025-01-10 11:00:00+00:00,2025-01-10 11:00:00+00:00,107.43,,,,,,,,,,2025-01-10 11:00:00+00:00,107.43
2025-01-10 13:00:00+01:00,2025-01-10 12:00:00+00:00,2025-01-10 12:00:00+00:00,105.01,,,,,,,,,,2025-01-10 12:00:00+00:00,105.01
2025-01-10 14:00:00+01:00,2025-01-10 13:00:00+00:00,2025-01-10 13:00:00+00:00,110.01,,,,,,,,,,2025-01-10 13:00:00+00:00,110.01
2025-01-10 15:00:00+01:00,2025-01-10 14:00:00+00:00,2025-01-10 14:00:00+00:00,128.69,,,,,,,,,,2025-01-10 14:00:00+00:00,128.69
2025-01-10 16:00:00+01:00,2025-01-10 15:00:00+00:00,2025-01-10 15:00:00+00:00,135.57,,,,,,,,,,2025-01-10 15:00:00+00:00,135.57
2025-01-10 17:00:00+01:00,2025-01-10 16:00:00+00:00,2025-01-10 16:00:00+00:00,142.72,,,,,,,,,,2025-01-10 16:00:00+00:00,142.72
2025-01-10 18:00:00+01:00,2025-01-10 17:00:00+00:00,2025-01-10 17:00:00+00:00,144.28,,,,,,,,,,2025-01-10 17:00:00+00:00,144.28
2025-01-10 19:00:00+01:00,2025-01-10 18:00:00+00:00,2025-01-10 18:00:00+00:00,141.27,,,,,,,,,,2025-01-10 18:00:00+00:00,141.27
2025-01-10 20:00:00+01:00,2025-01-10 19:00:00+00:00,2025-01-10 19:00:00+00:00,134.83,,,,,,,,,,2025-01-10 19:00:00+00:00,134.83
2025-01-10 21:00:00+01:00,2025-01-10 20:00:00+00:00,2025-01-10 20:00:00+00:00,122.51,,,,,,,,,,2025-01-10 20:00:00+00:00,122.51
2025-01-10 22:00:00+01:00,2025-01-10 21:00:00+00:00,2025-01-10 21:00:00+00:00,119.79,,,,,,,,,,2025-01-10 21:00:00+00:00,119.79
2025-01-10 23:00:00+01:00,2025-01-10 22:00:00+00:00,2025-01-10 22:00:00+00:00,112.0,,,,,,,,,,2025-01-10 22:00:00+00:00,112.0
2025-01-11 00:00:00+01:00,2025-01-10 23:00:00+00:00,2025-01-10 23:00:00+00:00,112.0,,,,,,,,,,2025-01-10 23:00:00+00:00,112.0
2025-01-11 01:00:00+01:00,2025-01-11 00:00:00+00:00,2025-01-11 00:00:00+00:00,100.61,,,,,,,,,,2025-01-11 00:00:00+00:00,100.61
2025-01-11 02:00:00+01:00,2025-01-11 01:00:00+00:00,2025-01-11 01:00:00+00:00,96.32,,,,,,,,,,2025-01-11 01:00:00+00:00,96.32
2025-01-11 03:00:00+01:00,2025-01-11 02:00:00+00:00,2025-01-11 02:00:00+00:00,92.02,,,,,,,,,,2025-01-11 02:00:00+00:00,92.02
2025-01-11 04:00:00+01:00,2025-01-11 03:00:00+00:00,2025-01-11 03:00:00+00:00,90.82,,,,,,,,,,2025-01-11 03:00:00+00:00,90.82
2025-01-11 05:00:00+01:00,2025-01-11 04:00:00+00:00,2025-01-11 04:00:00+00:00,92.16,,,,,,,,,,2025-01-11 04:00:00+00:00,92.16
2025-01-11 06:00:00+01:00,2025-01-11 05:00:00+00:00,2025-01-11 05:00:00+00:00,95.46,,,,,,,,,,2025-01-11 05:00:00+00:00,95.46
2025-01-11 07:00:00+01:00,2025-01-11 06:00:00+00:00,2025-01-11 06:00:00+00:00,104.07,,,,,,,,,,2025-01-11 06:00:00+00:00,104.07
2025-01-11 08:00:00+01:00,2025-01-11 07:00:00+00:00,2025-01-11 07:00:00+00:00,115.85,,,,,,,,,,2025-01-11 07:00:00+00:00,115.85
2025-01-11 09:00:00+01:00,2025-01-11 08:00:00+00:00,2025-01-11 08:00:00+00:00,118.19,,,,,,,,,,2025-01-11 08:00:00+00:00,118.19
2025-01-11 10:00:00+01:00,2025-01-11 09:00:00+00:00,2025-01-11 09:00:00+00:00,114.24,,,,,,,,,,2025-01-11 09:00:00+00:00,114.24
2025-01-11 11:00:00+01:00,2025-01-11 10:00:00+00:00,2025-01-11 10:00:00+00:00,100.58,,,,,,,,,,2025-01-11 10:00:00+00:00,100.58
2025-01-11 12:00:00+01:00,2025-01-11 11:00:00+00:00,2025-01-11 11:00:00+00:00,97.14,,,,,,,,,,2025-01-11 11:00:00+00:00,97.14
2025-01-11 13:00:00+01:00,2025-01-11 12:00:00+00:00,2025-01-11 12:00:00+00:00,93.15,,,,,,,,,,2025-01-11 12:00:00+00:00,93.15
2025-01-11 14:00:00+01:00,2025-01-11 13:00:00+00:00,2025-01-11 13:00:00+00:00,95.74,,,,,,,,,,2025-01-11 13:00:00+00:00,95.74
2025-01-11 15:00:00+01:00,2025-01-11 14:00:00+00:00,2025-01-11 14:00:00+00:00,105.05,,,,,,,,,,2025-01-11 14:00:00+00:00,105.05
2025-01-11 16:00:00+01:00,2025-01-11 15:00:00+00:00,2025-01-11 15:00:00+00:00,113.29,,,,,,,,,,2025-01-11 15:00:00+00:00,113.29
2025-01-11 17:00:00+01:00,2025-01-11 16:00:00+00:00,2025-01-11 16:00:00+00:00,120.97,,,,,,,,,,2025-01-11 16:00:00+00:00,120.97
2025-01-11 18:00:00+01:00,2025-01-11 17:00:00+00:00,2025-01-11 17:00:00+00:00,123.86,,,,,,,,,,2025-01-11 17:00:00+00:00,123.86
2025-01-11 19:00:00+01:00,2025-01-11 18:00:00+00:00,2025-01-11 18:00:00+00:00,123.55,,,,,,,,,,2025-01-11 18:00:00+00:00,123.55
2025-01-11 20:00:00+01:00,2025-01-11 19:00:00+00:00,2025-01-11 19:00:00+00:00,119.95,,,,,,,,,,2025-01-11 19:00:00+00:00,119.95
2025-01-11 21:00:00+01:00,2025-01-11 20:00:00+00:00,2025-01-11 20:00:00+00:00,116.2,,,,,,,,,,2025-01-11 20:00:00+00:00,116.2
2025-01-11 22:00:00+01:00,2025-01-11 21:00:00+00:00,2025-01-11 21:00:00+00:00,113.27,,,,,,,,,,2025-01-11 21:00:00+00:00,113.27
2025-01-11 23:00:00+01:00,2025-01-11 22:00:00+00:00,2025-01-11 22:00:00+00:00,106.1,,,,,,,,,,2025-01-11 22:00:00+00:00,106.1
2025-01-12 00:00:00+01:00,2025-01-11 23:00:00+00:00,2025-01-11 23:00:00+00:00,110.36,,,,,,,,,,2025-01-11 23:00:00+00:00,110.36
2025-01-12 01:00:00+01:00,2025-01-12 00:00:00+00:00,2025-01-12 00:00:00+00:00,97.57,,,,,,,,,,2025-01-12 00:00:00+00:00,97.57
2025-01-12 02:00:00+01:00,2025-01-12 01:00:00+00:00,2025-01-12 01:00:00+00:00,90.0,,,,,,,,,,2025-01-12 01:00:00+00:00,90.0
2025-01-12 03:00:00+01:00,2025-01-12 02:00:00+00:00,2025-01-12 02:00:00+00:00,85.91,,,,,,,,,,2025-01-12 02:00:00+00:00,85.91
2025-01-12 04:00:00+01:00,2025-01-12 03:00:00+00:00,2025-01-12 03:00:00+00:00,85.0,,,,,,,,,,2025-01-12 03:00:00+00:00,85.0
2025-01-12 05:00:00+01:00,2025-01-12 04:00:00+00:00,2025-01-12 04:00:00+00:00,85.7,,,,,,,,,,2025-01-12 04:00:00+00:00,85.7
2025-01-12 06:00:00+01:00,2025-01-12 05:00:00+00:00,2025-01-12 05:00:00+00:00,90.13,,,,,,,,,,2025-01-12 05:00:00+00:00,90.13
2025-01-12 07:00:00+01:00,2025-01-12 06:00:00+00:00,2025-01-12 06:00:00+00:00,101.75,,,,,,,,,,2025-01-12 06:00:00+00:00,101.75
2025-01-12 08:00:00+01:00,2025-01-12 07:00:00+00:00,2025-01-12 07:00:00+00:00,114.97,,,,,,,,,,2025-01-12 07:00:00+00:00,114.97
2025-01-12 09:00:00+01:00,2025-01-12 08:00:00+00:00,2025-01-12 08:00:00+00:00,120.07,,,,,,,,,,2025-01-12 08:00:00+00:00,120.07
2025-01-12 10:00:00+01:00,2025-01-12 09:00:00+00:00,2025-01-12 09:00:00+00:00,117.77,,,,,,,,,,2025-01-12 09:00:00+00:00,117.77
2025-01-12 11:00:00+01:00,2025-01-12 10:00:00+00:00,2025-01-12 10:00:00+00:00,105.61,,,,,,,,,,2025-01-12 10:00:00+00:00,105.61
2025-01-12 12:00:00+01:00,2025-01-12 11:00:00+00:00,2025-01-12 11:00:00+00:00,102.99,,,,,,,,,,2025-01-12 11:00:00+00:00,102.99
2025-01-12 13:00:00+01:00,2025-01-12 12:00:00+00:00,2025-01-12 12:00:00+00:00,99.61,,,,,,,,,,2025-01-12 12:00:00+00:00,99.61
2025-01-12 14:00:00+01:00,2025-01-12 13:00:00+00:00,2025-01-12 13:00:00+00:00,95.4,,,,,,,,,,2025-01-12 13:00:00+00:00,95.4
2025-01-12 15:00:00+01:00,2025-01-12 14:00:00+00:00,2025-01-12 14:00:00+00:00,101.24,,,,,,,,,,2025-01-12 14:00:00+00:00,101.24
2025-01-12 16:00:00+01:00,2025-01-12 15:00:00+00:00,2025-01-12 15:00:00+00:00,109.56,,,,,,,,,,2025-01-12 15:00:00+00:00,109.56
2025-01-12 17:00:00+01:00,2025-01-12 16:00:00+00:00,2025-01-12 16:00:00+00:00,120.61,,,,,,,,,,2025-01-12 16:00:00+00:00,120.61
2025-01-12 18:00:00+01:00,2025-01-12 17:00:00+00:00,2025-01-12 17:00:00+00:00,146.66,,,,,,,,,,2025-01-12 17:00:00+00:00,146.66
2025-01-12 19:00:00+01:00,2025-01-12 18:00:00+00:00,2025-01-12 18:00:00+00:00,138.07,,,,,,,,,,2025-01-12 18:00:00+00:00,138.07
2025-01-12 20:00:00+01:00,2025-01-12 19:00:00+00:00,2025-01-12 19:00:00+00:00,124.0,,,,,,,,,,2025-01-12 19:00:00+00:00,124.0
2025-01-12 21:00:00+01:00,2025-01-12 20:00:00+00:00,2025-01-12 20:00:00+00:00,123.67,,,,,,,,,,2025-01-12 20:00:00+00:00,123.67
2025-01-12 22:00:00+01:00,2025-01-12 21:00:00+00:00,2025-01-12 21:00:00+00:00,116.73,,,,,,,,,,2025-01-12 21:00:00+00:00,116.73
2025-01-12 23:00:00+01:00,2025-01-12 22:00:00+00:00,2025-01-12 22:00:00+00:00,114.9,,,,,,,,,,2025-01-12 22:00:00+00:00,114.9
2025-01-13 00:00:00+01:00,2025-01-12 23:00:00+00:00,2025-01-12 23:00:00+00:00,112.39,,,,,,,,,,2025-01-12 23:00:00+00:00,112.39
2025-01-13 01:00:00+01:00,2025-01-13 00:00:00+00:00,2025-01-13 00:00:00+00:00,105.07,,,,,,,,,,2025-01-13 00:00:00+00:00,105.07
2025-01-13 02:00:00+01:00,2025-01-13 01:00:00+00:00,2025-01-13 01:00:00+00:00,104.46,,,,,,,,,,2025-01-13 01:00:00+00:00,104.46
2025-01-13 03:00:00+01:00,2025-01-13 02:00:00+00:00,2025-01-13 02:00:00+00:00,100.37,,,,,,,,,,2025-01-13 02:00:00+00:00,100.37
2025-01-13 04:00:00+01:00,2025-01-13 03:00:00+00:00,2025-01-13 03:00:00+00:00,100.0,,,,,,,,,,2025-01-13 03:00:00+00:00,100.0
2025-01-13 05:00:00+01:00,2025-01-13 04:00:00+00:00,2025-01-13 04:00:00+00:00,109.13,,,,,,,,,,2025-01-13 04:00:00+00:00,109.13
2025-01-13 06:00:00+01:00,2025-01-13 05:00:00+00:00,2025-01-13 05:00:00+00:00,127.14,,,,,,,,,,2025-01-13 05:00:00+00:00,127.14
2025-01-13 07:00:00+01:00,2025-01-13 06:00:00+00:00,2025-01-13 06:00:00+00:00,150.16,,,,,,,,,,2025-01-13 06:00:00+00:00,150.16
2025-01-13 08:00:00+01:00,2025-01-13 07:00:00+00:00,2025-01-13 07:00:00+00:00,186.0,,,,,,,,,,2025-01-13 07:00:00+00:00,186.0
2025-01-13 09:00:00+01:00,2025-01-13 08:00:00+00:00,2025-01-13 08:00:00+00:00,146.5,,,,,,,,,,2025-01-13 08:00:00+00:00,146.5
2025-01-13 10:00:00+01:00,2025-01-13 09:00:00+00:00,2025-01-13 09:00:00+00:00,128.38,,,,,,,,,,2025-01-13 09:00:00+00:00,128.38
2025-01-13 11:00:00+01:00,2025-01-13 10:00:00+00:00,2025-01-13 10:00:00+00:00,116.13,,,,,,,,,,2025-01-13 10:00:00+00:00,116.13
2025-01-13 12:00:00+01:00,2025-01-13 11:00:00+00:00,2025-01-13 11:00:00+00:00,105.69,,,,,,,,,,2025-01-13 11:00:00+00:00,105.69
2025-01-13 13:00:00+01:00,2025-01-13 12:00:00+00:00,2025-01-13 12:00:00+00:00,100.81,,,,,,,,,,2025-01-13 12:00:00+00:00,100.81
2025-01-13 14:00:00+01:00,2025-01-13 13:00:00+00:00,2025-01-13 13:00:00+00:00,104.91,,,,,,,,,,2025-01-13 13:00:00+00:00,104.91
2025-01-13 15:00:00+01:00,2025-01-13 14:00:00+00:00,2025-01-13 14:00:00+00:00,112.59,,,,,,,,,,2025-01-13 14:00:00+00:00,112.59
2025-01-13 16:00:00+01:00,2025-01-13 15:00:00+00:00,2025-01-13 15:00:00+00:00,126.64,,,,,,,,,,2025-01-13 15:00:00+00:00,126.64
2025-01-13 17:00:00+01:00,2025-01-13 16:00:00+00:00,2025-01-13 16:00:00+00:00,148.7,,,,,,,,,,2025-01-13 16:00:00+00:00,148.7
2025-01-13 18:00:00+01:00,2025-01-13 17:00:00+00:00,2025-01-13 17:00:00+00:00,157.07,,,,,,,,,,2025-01-13 17:00:00+00:00,157.07
2025-01-13 19:00:00+01:00,2025-01-13 18:00:00+00:00,2025-01-13 18:00:00+00:00,158.39,,,,,,,,,,2025-01-13 18:00:00+00:00,158.39
2025-01-13 20:00:00+01:00,2025-01-13 19:00:00+00:00,2025-01-13 19:00:00+00:00,141.32,,,,,,,,,,2025-01-13 19:00:00+00:00,141.32
2025-01-13 21:00:00+01:00,2025-01-13 20:00:00+00:00,2025-01-13 20:00:00+00:00,122.59,,,,,,,,,,2025-01-13 20:00:00+00:00,122.59
