measure_date,Long,Short
2025-10-03 05:00:00+00:00,176.73,176.73
2025-10-03 05:15:00+00:00,194.05,194.05
2025-10-03 05:30:00+00:00,167.72,167.72
2025-10-03 05:45:00+00:00,146.33,146.33
2025-10-03 06:00:00+00:00,135.24,135.24
2025-10-03 06:15:00+00:00,78.26,78.26
2025-10-03 06:30:00+00:00,18.71,18.71
2025-10-03 06:45:00+00:00,0.99,0.99
2025-10-03 07:00:00+00:00,5.09,5.09
2025-10-03 07:15:00+00:00,61.57,61.57
2025-10-03 07:30:00+00:00,50.39,50.39
2025-10-03 07:45:00+00:00,57.51,57.51
2025-10-03 08:00:00+00:00,98.19,98.19
2025-10-03 08:15:00+00:00,94.7,94.7
2025-10-03 08:30:00+00:00,101.48,101.48
2025-10-03 08:45:00+00:00,65.78,65.78
2025-10-03 09:00:00+00:00,75.85,75.85
2025-10-03 09:15:00+00:00,101.01,101.01
2025-10-03 09:30:00+00:00,64.48,64.48
2025-10-03 09:45:00+00:00,-6.34,-6.34
2025-10-03 10:00:00+00:00,-16.81,-16.81
2025-10-03 10:15:00+00:00,-11.05,-11.05
2025-10-03 10:30:00+00:00,-0.52,-0.52
2025-10-03 10:45:00+00:00,-16.61,-16.61
2025-10-03 11:00:00+00:00,7.42,7.42
2025-10-03 11:15:00+00:00,-38.89,-38.89
2025-10-03 11:30:00+00:00,0.0,0.0
2025-10-03 11:45:00+00:00,0.0,0.0
2025-10-03 12:00:00+00:00,0.0,0.0
2025-10-03 12:15:00+00:00,1.75,1.75
2025-10-03 12:30:00+00:00,43.76,43.76
2025-10-03 12:45:00+00:00,44.61,44.61
2025-10-03 13:00:00+00:00,3.88,3.88
2025-10-03 13:15:00+00:00,50.56,50.56
2025-10-03 13:30:00+00:00,104.07,104.07
2025-10-03 13:45:00+00:00,50.68,50.68
2025-10-03 14:00:00+00:00,-60.71,-60.71
2025-10-03 14:15:00+00:00,-45.67,-45.67
2025-10-03 14:30:00+00:00,-58.3,-58.3
2025-10-03 14:45:00+00:00,-1.54,-1.54
2025-10-03 15:00:00+00:00,20.28,20.28
2025-10-03 15:15:00+00:00,72.45,72.45
2025-10-03 15:30:00+00:00,132.47,132.47
2025-10-03 15:45:00+00:00,174.27,174.27
2025-10-03 16:00:00+00:00,179.99,179.99
2025-10-03 16:15:00+00:00,1270.43,1270.43
2025-10-03 16:30:00+00:00,1970.25,1970.25
2025-10-03 16:45:00+00:00,746.34,746.34
2025-10-03 17:00:00+00:00,76.28,76.28
2025-10-03 17:15:00+00:00,19.84,19.84
2025-10-03 17:30:00+00:00,36.86,36.86
2025-10-03 17:45:00+00:00,-7.53,-7.53
2025-10-03 18:00:00+00:00,-31.03,-31.03
2025-10-03 18:15:00+00:00,-59.78,-59.78
2025-10-03 18:30:00+00:00,-74.72,-74.72
2025-10-03 18:45:00+00:00,-103.02,-103.02
2025-10-03 19:00:00+00:00,-40.17,-40.17
2025-10-03 19:15:00+00:00,-2.89,-2.89
2025-10-03 19:30:00+00:00,70.78,70.78
2025-10-03 19:45:00+00:00,-97.0,-97.0
2025-10-03 20:00:00+00:00,97.47,97.47
2025-10-03 20:15:00+00:00,-4.19,-4.19
2025-10-03 20:30:00+00:00,79.31,79.31
2025-10-03 20:45:00+00:00,-3.76,-3.76
2025-10-03 21:00:00+00:00,-2.37,-2.37
2025-10-03 21:15:00+00:00,81.85,81.85
2025-10-03 21:30:00+00:00,62.04,62.04
2025-10-03 21:45:00+00:00,12.31,12.31
2025-10-03 22:00:00+00:00,-1755.46,-1755.46
2025-10-03 22:15:00+00:00,-55.08,-55.08
2025-10-03 22:30:00+00:00,-42.36,-42.36
2025-10-03 22:45:00+00:00,-38.47,-38.47
2025-10-03 23:00:00+00:00,-55.1,-55.1
2025-10-03 23:15:00+00:00,-47.79,-47.79
2025-10-03 23:30:00+00:00,-5.43,-5.43
2025-10-03 23:45:00+00:00,-12.17,-12.17
2025-10-04 00:00:00+00:00,-26.53,-26.53
2025-10-04 00:15:00+00:00,-10.82,-10.82
2025-10-04 00:30:00+00:00,-13.85,-13.85
2025-10-04 00:45:00+00:00,-10.29,-10.29
2025-10-04 01:00:00+00:00,-6.48,-6.48
2025-10-04 01:15:00+00:00,-21.27,-21.27
2025-10-04 01:30:00+00:00,-22.81,-22.81
2025-10-04 01:45:00+00:00,-91.73,-91.73
2025-10-04 02:00:00+00:00,-11.53,-11.53
2025-10-04 02:15:00+00:00,-7.99,-7.99
2025-10-04 02:30:00+00:00,25.85,25.85
2025-10-04 02:45:00+00:00,-11.22,-11.22
2025-10-04 03:00:00+00:00,-31.21,-31.21
2025-10-04 03:15:00+00:00,-2.52,-2.52
2025-10-04 03:30:00+00:00,-18.0,-18.0
2025-10-04 03:45:00+00:00,-1.06,-1.06
2025-10-04 04:00:00+00:00,-43.15,-43.15
2025-10-04 04:15:00+00:00,7.91,7.91
2025-10-04 04:30:00+00:00,17.82,17.82
2025-10-04 04:45:00+00:00,-6.89,-6.89
2025-10-04 05:00:00+00:00,14.84,14.84
2025-10-04 05:15:00+00:00,10.24,10.24
2025-10-04 05:30:00+00:00,27.85,27.85
2025-10-04 05:45:00+00:00,49.95,49.95
2025-10-04 06:00:00+00:00,38.12,38.12
2025-10-04 06:15:00+00:00,53.9,53.9
2025-10-04 06:30:00+00:00,49.3,49.3
2025-10-04 06:45:00+00:00,85.34,85.34
2025-10-04 07:00:00+00:00,65.29,65.29
2025-10-04 07:15:00+00:00,69.07,69.07
2025-10-04 07:30:00+00:00,88.38,88.38
2025-10-04 07:45:00+00:00,73.7,73.7
2025-10-04 08:00:00+00:00,91.28,91.28
2025-10-04 08:15:00+00:00,89.01,89.01
2025-10-04 08:30:00+00:00,14.04,14.04
2025-10-04 08:45:00+00:00,-1.54,-1.54
2025-10-04 09:00:00+00:00,-7.62,-7.62
2025-10-04 09:15:00+00:00,7.49,7.49
2025-10-04 09:30:00+00:00,-2.84,-2.84
2025-10-04 09:45:00+00:00,-1.23,-1.23
2025-10-04 10:00:00+00:00,-27.29,-27.29
2025-10-04 10:15:00+00:00,-5.01,-5.01
2025-10-04 10:30:00+00:00,5.4,5.4
2025-10-04 10:45:00+00:00,-12.95,-12.95
2025-10-04 11:00:00+00:00,-15.0,-15.0
2025-10-04 11:15:00+00:00,11.31,11.31
2025-10-04 11:30:00+00:00,6.09,6.09
2025-10-04 11:45:00+00:00,10.49,10.49
2025-10-04 12:00:00+00:00,3.45,3.45
2025-10-04 12:15:00+00:00,-1.09,-1.09
2025-10-04 12:30:00+00:00,-5.19,-5.19
2025-10-04 12:45:00+00:00,32.41,32.41
2025-10-04 13:00:00+00:00,11.5,11.5
2025-10-04 13:15:00+00:00,42.18,42.18
2025-10-04 13:30:00+00:00,36.67,36.67
2025-10-04 13:45:00+00:00,60.62,60.62
2025-10-04 14:00:00+00:00,65.94,65.94
2025-10-04 14:15:00+00:00,30.01,30.01
2025-10-04 14:30:00+00:00,60.83,60.83
2025-10-04 14:45:00+00:00,57.18,57.18
2025-10-04 15:00:00+00:00,23.17,23.17
2025-10-04 15:15:00+00:00,-1.73,-1.73
2025-10-04 15:30:00+00:00,42.35,42.35
2025-10-04 15:45:00+00:00,51.32,51.32
2025-10-04 16:00:00+00:00,36.47,36.47
2025-10-04 16:15:00+00:00,-62.06,-62.06
2025-10-04 16:30:00+00:00,-56.5,-56.5
2025-10-04 16:45:00+00:00,0.88,0.88
2025-10-04 17:00:00+00:00,36.24,36.24
2025-10-04 17:15:00+00:00,13.0,13.0
2025-10-04 17:30:00+00:00,10.1,10.1
2025-10-04 17:45:00+00:00,-0.95,-0.95
2025-10-04 18:00:00+00:00,4.97,4.97
2025-10-04 18:15:00+00:00,10.22,10.22
2025-10-04 18:30:00+00:00,10.4,10.4
2025-10-04 18:45:00+00:00,6.22,6.22
2025-10-04 19:00:00+00:00,15.5,15.5
2025-10-04 19:15:00+00:00,8.64,8.64
2025-10-04 19:30:00+00:00,10.53,10.53
2025-10-04 19:45:00+00:00,3.17,3.17
2025-10-04 20:00:00+00:00,35.44,35.44
2025-10-04 20:15:00+00:00,-9.13,-9.13
2025-10-04 20:30:00+00:00,9.67,9.67
2025-10-04 20:45:00+00:00,4.57,4.57
2025-10-04 21:00:00+00:00,-65.64,-65.64
2025-10-04 21:15:00+00:00,4.97,4.97
2025-10-04 21:30:00+00:00,16.73,16.73
2025-10-04 21:45:00+00:00,4.63,4.63
2025-10-04 22:00:00+00:00,-36.03,-36.03
2025-10-04 22:15:00+00:00,-31.11,-31.11
2025-10-04 22:30:00+00:00,-36.3,-36.3
2025-10-04 22:45:00+00:00,-91.38,-91.38
2025-10-04 23:00:00+00:00,-25.03,-25.03
2025-10-04 23:15:00+00:00,-0.05,-0.05
2025-10-04 23:30:00+00:00,-2.58,-2.58
2025-10-04 23:45:00+00:00,-33.32,-33.32
2025-10-05 00:00:00+00:00,-8.51,-8.51
2025-10-05 00:15:00+00:00,1.0,1.0
2025-10-05 00:30:00+00:00,3.37,3.37
2025-10-05 00:45:00+00:00,-3.58,-3.58
2025-10-05 01:00:00+00:00,11.79,11.79
2025-10-05 01:15:00+00:00,-5.06,-5.06
2025-10-05 01:30:00+00:00,7.65,7.65
2025-10-05 01:45:00+00:00,-10.25,-10.25
2025-10-05 02:00:00+00:00,-8.02,-8.02
2025-10-05 02:15:00+00:00,-20.85,-20.85
2025-10-05 02:30:00+00:00,-14.04,-14.04
2025-10-05 02:45:00+00:00,-13.33,-13.33
2025-10-05 03:00:00+00:00,-21.76,-21.76
2025-10-05 03:15:00+00:00,-22.61,-22.61
2025-10-05 03:30:00+00:00,-28.56,-28.56
2025-10-05 03:45:00+00:00,-3.59,-3.59
2025-10-05 04:00:00+00:00,-47.47,-47.47
2025-10-05 04:15:00+00:00,-42.09,-42.09
2025-10-05 04:30:00+00:00,-27.09,-27.09
2025-10-05 04:45:00+00:00,-11.41,-11.41
2025-10-05 05:00:00+00:00,-0.49,-0.49
2025-10-05 05:15:00+00:00,-15.81,-15.81
2025-10-05 05:30:00+00:00,-17.58,-17.58
2025-10-05 05:45:00+00:00,-8.42,-8.42
2025-10-05 06:00:00+00:00,2.85,2.85
2025-10-05 06:15:00+00:00,22.04,22.04
2025-10-05 06:30:00+00:00,-18.34,-18.34
2025-10-05 06:45:00+00:00,2.09,2.09
2025-10-05 07:00:00+00:00,-0.69,-0.69
2025-10-05 07:15:00+00:00,12.83,12.83
2025-10-05 07:30:00+00:00,-3.74,-3.74
2025-10-05 07:45:00+00:00,-17.63,-17.63
2025-10-05 08:00:00+00:00,7.65,7.65
2025-10-05 08:15:00+00:00,38.32,38.32
2025-10-05 08:30:00+00:00,17.85,17.85
2025-10-05 08:45:00+00:00,18.25,18.25
2025-10-05 09:00:00+00:00,-8.31,-8.31
2025-10-05 09:15:00+00:00,41.41,41.41
2025-10-05 09:30:00+00:00,9.64,9.64
2025-10-05 09:45:00+00:00,60.62,60.62
2025-10-05 10:00:00+00:00,28.18,28.18
2025-10-05 10:15:00+00:00,15.75,15.75
2025-10-05 10:30:00+00:00,12.24,12.24
2025-10-05 10:45:00+00:00,11.45,11.45
2025-10-05 11:00:00+00:00,-16.79,-16.79
2025-10-05 11:15:00+00:00,34.58,34.58
2025-10-05 11:30:00+00:00,7.35,7.35
2025-10-05 11:45:00+00:00,9.99,9.99
2025-10-05 12:00:00+00:00,7.61,7.61
2025-10-05 12:15:00+00:00,-0.05,-0.05
2025-10-05 12:30:00+00:00,6.39,6.39
2025-10-05 12:45:00+00:00,-0.61,-0.61
2025-10-05 13:00:00+00:00,12.96,12.96
2025-10-05 13:15:00+00:00,1.86,1.86
2025-10-05 13:30:00+00:00,12.63,12.63
2025-10-05 13:45:00+00:00,49.3,49.3
2025-10-05 14:00:00+00:00,50.05,50.05
2025-10-05 14:15:00+00:00,21.35,21.35
2025-10-05 14:30:00+00:00,61.09,61.09
2025-10-05 14:45:00+00:00,52.23,52.23
2025-10-05 15:00:00+00:00,90.56,90.56
2025-10-05 15:15:00+00:00,66.89,66.89
2025-10-05 15:30:00+00:00,96.46,96.46
2025-10-05 15:45:00+00:00,108.35,108.35
2025-10-05 16:00:00+00:00,83.81,83.81
2025-10-05 16:15:00+00:00,-21.04,-21.04
2025-10-05 16:30:00+00:00,-25.28,-25.28
2025-10-05 16:45:00+00:00,-34.2,-34.2
2025-10-05 17:00:00+00:00,96.14,96.14
2025-10-05 17:15:00+00:00,-10.92,-10.92
2025-10-05 17:30:00+00:00,-23.53,-23.53
2025-10-05 17:45:00+00:00,44.84,44.84
2025-10-05 18:00:00+00:00,49.12,49.12
2025-10-05 18:15:00+00:00,45.24,45.24
2025-10-05 18:30:00+00:00,40.95,40.95
2025-10-05 18:45:00+00:00,29.85,29.85
2025-10-05 19:00:00+00:00,34.4,34.4
2025-10-05 19:15:00+00:00,19.95,19.95
2025-10-05 19:30:00+00:00,-6.07,-6.07
2025-10-05 19:45:00+00:00,11.67,11.67
2025-10-05 20:00:00+00:00,19.89,19.89
2025-10-05 20:15:00+00:00,44.48,44.48
2025-10-05 20:30:00+00:00,41.88,41.88
2025-10-05 20:45:00+00:00,45.36,45.36
2025-10-05 21:00:00+00:00,58.28,58.28
2025-10-05 21:15:00+00:00,101.31,101.31
2025-10-05 21:30:00+00:00,77.05,77.05
2025-10-05 21:45:00+00:00,99.19,99.19
2025-10-05 22:00:00+00:00,95.01,95.01
2025-10-05 22:15:00+00:00,90.68,90.68
2025-10-05 22:30:00+00:00,77.72,77.72
2025-10-05 22:45:00+00:00,73.76,73.76
2025-10-05 23:00:00+00:00,2.04,2.04
2025-10-05 23:15:00+00:00,1.34,1.34
2025-10-05 23:30:00+00:00,5.88,5.88
2025-10-05 23:45:00+00:00,4.87,4.87
2025-10-06 00:00:00+00:00,5.98,5.98
2025-10-06 00:15:00+00:00,3.38,3.38
2025-10-06 00:30:00+00:00,4.74,4.74
2025-10-06 00:45:00+00:00,12.75,12.75
2025-10-06 01:00:00+00:00,21.08,21.08
2025-10-06 01:15:00+00:00,20.7,20.7
2025-10-06 01:30:00+00:00,51.78,51.78
2025-10-06 01:45:00+00:00,46.77,46.77
2025-10-06 02:00:00+00:00,101.96,101.96
2025-10-06 02:15:00+00:00,113.44,113.44
2025-10-06 02:30:00+00:00,105.72,105.72
2025-10-06 02:45:00+00:00,115.25,115.25
2025-10-06 03:00:00+00:00,2.24,2.24
2025-10-06 03:15:00+00:00,-15.95,-15.95
2025-10-06 03:30:00+00:00,29.3,29.3
2025-10-06 03:45:00+00:00,81.57,81.57
2025-10-06 04:00:00+00:00,103.79,103.79
2025-10-06 04:15:00+00:00,89.78,89.78
2025-10-06 04:30:00+00:00,114.6,114.6
2025-10-06 04:45:00+00:00,118.06,118.06
2025-10-06 05:00:00+00:00,123.08,123.08
2025-10-06 05:15:00+00:00,181.16,181.16
2025-10-06 05:30:00+00:00,194.48,194.48
2025-10-06 05:45:00+00:00,316.65,316.65
2025-10-06 06:00:00+00:00,110.66,110.66
2025-10-06 06:15:00+00:00,129.48,129.48
2025-10-06 06:30:00+00:00,68.96,68.96
2025-10-06 06:45:00+00:00,21.13,21.13
2025-10-06 07:00:00+00:00,70.06,70.06
2025-10-06 07:15:00+00:00,52.76,52.76
2025-10-06 07:30:00+00:00,127.86,127.86
2025-10-06 07:45:00+00:00,125.57,125.57
2025-10-06 08:00:00+00:00,159.58,159.58
2025-10-06 08:15:00+00:00,193.7,193.7
2025-10-06 08:30:00+00:00,197.29,197.29
2025-10-06 08:45:00+00:00,327.8,327.8
2025-10-06 09:00:00+00:00,165.66,165.66
2025-10-06 09:15:00+00:00,257.95,257.95
2025-10-06 09:30:00+00:00,176.91,176.91
2025-10-06 09:45:00+00:00,186.73,186.73
2025-10-06 10:00:00+00:00,419.3,419.3
2025-10-06 10:15:00+00:00,609.0,609.0
2025-10-06 10:30:00+00:00,155.87,155.87
2025-10-06 10:45:00+00:00,128.35,128.35
2025-10-06 11:00:00+00:00,136.21,136.21
2025-10-06 11:15:00+00:00,178.93,178.93
2025-10-06 11:30:00+00:00,179.03,179.03
2025-10-06 11:45:00+00:00,147.93,147.93
2025-10-06 12:00:00+00:00,169.47,169.47
2025-10-06 12:15:00+00:00,188.23,188.23
2025-10-06 12:30:00+00:00,187.51,187.51
2025-10-06 12:45:00+00:00,192.41,192.41
2025-10-06 13:00:00+00:00,176.63,176.63
2025-10-06 13:15:00+00:00,207.68,207.68
2025-10-06 13:30:00+00:00,192.89,192.89
2025-10-06 13:45:00+00:00,208.3,208.3
2025-10-06 14:00:00+00:00,177.36,177.36
2025-10-06 14:15:00+00:00,98.17,98.17
2025-10-06 14:30:00+00:00,59.5,59.5
2025-10-06 14:45:00+00:00,8.6,8.6
2025-10-06 15:00:00+00:00,217.68,217.68
2025-10-06 15:15:00+00:00,182.99,182.99
2025-10-06 15:30:00+00:00,192.64,192.64
2025-10-06 15:45:00+00:00,220.59,220.59
2025-10-06 16:00:00+00:00,163.14,163.14
2025-10-06 16:15:00+00:00,148.59,148.59
2025-10-06 16:30:00+00:00,156.79,156.79
2025-10-06 16:45:00+00:00,198.04,198.04
2025-10-06 17:00:00+00:00,161.31,161.31
2025-10-06 17:15:00+00:00,152.05,152.05
2025-10-06 17:30:00+00:00,157.93,157.93
2025-10-06 17:45:00+00:00,153.47,153.47
2025-10-06 18:00:00+00:00,178.63,178.63
2025-10-06 18:15:00+00:00,218.55,218.55
2025-10-06 18:30:00+00:00,191.09,191.09
2025-10-06 18:45:00+00:00,183.41,183.41
2025-10-06 19:00:00+00:00,275.23,275.23
2025-10-06 19:15:00+00:00,239.1,239.1
2025-10-06 19:30:00+00:00,185.34,185.34
2025-10-06 19:45:00+00:00,195.68,195.68
2025-10-06 20:00:00+00:00,175.69,175.69
2025-10-06 20:15:00+00:00,177.35,177.35
2025-10-06 20:30:00+00:00,170.17,170.17
2025-10-06 20:45:00+00:00,142.83,142.83
2025-10-06 21:00:00+00:00,172.69,172.69
2025-10-06 21:15:00+00:00,120.22,120.22
2025-10-06 21:30:00+00:00,99.14,99.14
2025-10-06 21:45:00+00:00,73.87,73.87
2025-10-06 22:00:00+00:00,108.88,108.88
2025-10-06 22:15:00+00:00,109.95,109.95
2025-10-06 22:30:00+00:00,115.27,115.27
2025-10-06 22:45:00+00:00,103.11,103.11
2025-10-06 23:00:00+00:00,139.03,139.03
2025-10-06 23:15:00+00:00,138.75,138.75
2025-10-06 23:30:00+00:00,164.31,164.31
2025-10-06 23:45:00+00:00,179.73,179.73
2025-10-07 00:00:00+00:00,154.12,154.12
2025-10-07 00:15:00+00:00,131.37,131.37
2025-10-07 00:30:00+00:00,139.08,139.08
2025-10-07 00:45:00+00:00,123.22,123.22
2025-10-07 01:00:00+00:00,95.08,95.08
2025-10-07 01:15:00+00:00,97.29,97.29
2025-10-07 01:30:00+00:00,136.32,136.32
2025-10-07 01:45:00+00:00,131.36,131.36
2025-10-07 02:00:00+00:00,137.26,137.26
2025-10-07 02:15:00+00:00,120.39,120.39
2025-10-07 02:30:00+00:00,117.88,117.88
2025-10-07 02:45:00+00:00,132.25,132.25
2025-10-07 03:00:00+00:00,134.59,134.59
2025-10-07 03:15:00+00:00,130.61,130.61
2025-10-07 03:30:00+00:00,125.62,125.62
2025-10-07 03:45:00+00:00,139.22,139.22
2025-10-07 04:00:00+00:00,166.64,166.64
2025-10-07 04:15:00+00:00,187.19,187.19
2025-10-07 04:30:00+00:00,197.77,197.77
2025-10-07 04:45:00+00:00,216.58,216.58
2025-10-07 05:00:00+00:00,149.95,149.95
2025-10-07 05:15:00+00:00,167.44,167.44
2025-10-07 05:30:00+00:00,228.47,228.47
2025-10-07 05:45:00+00:00,140.02,140.02
2025-10-07 06:00:00+00:00,138.56,138.56
2025-10-07 06:15:00+00:00,114.42,114.42
2025-10-07 06:30:00+00:00,112.34,112.34
2025-10-07 06:45:00+00:00,115.64,115.64
2025-10-07 07:00:00+00:00,141.22,141.22
2025-10-07 07:15:00+00:00,109.36,109.36
2025-10-07 07:30:00+00:00,81.62,81.62
2025-10-07 07:45:00+00:00,60.47,60.47
2025-10-07 08:00:00+00:00,81.74,81.74
2025-10-07 08:15:00+00:00,86.94,86.94
2025-10-07 08:30:00+00:00,81.97,81.97
2025-10-07 08:45:00+00:00,68.7,68.7
2025-10-07 09:00:00+00:00,57.08,57.08
2025-10-07 09:15:00+00:00,36.92,36.92
2025-10-07 09:30:00+00:00,83.68,83.68
2025-10-07 09:45:00+00:00,99.44,99.44
2025-10-07 10:00:00+00:00,178.41,178.41
2025-10-07 10:15:00+00:00,128.39,128.39
2025-10-07 10:30:00+00:00,49.93,49.93
2025-10-07 10:45:00+00:00,77.93,77.93
2025-10-07 11:00:00+00:00,109.74,109.74
2025-10-07 11:15:00+00:00,138.4,138.4
2025-10-07 11:30:00+00:00,127.95,127.95
2025-10-07 11:45:00+00:00,111.36,111.36
2025-10-07 12:00:00+00:00,102.8,102.8
2025-10-07 12:15:00+00:00,107.56,107.56
2025-10-07 12:30:00+00:00,127.93,127.93
2025-10-07 12:45:00+00:00,153.36,153.36
2025-10-07 13:00:00+00:00,132.12,132.12
2025-10-07 13:15:00+00:00,134.84,134.84
2025-10-07 13:30:00+00:00,178.9,178.9
2025-10-07 13:45:00+00:00,172.7,172.7
2025-10-07 14:00:00+00:00,158.78,158.78
2025-10-07 14:15:00+00:00,160.13,160.13
2025-10-07 14:30:00+00:00,180.95,180.95
2025-10-07 14:45:00+00:00,152.78,152.78
2025-10-07 15:00:00+00:00,172.18,172.18
2025-10-07 15:15:00+00:00,195.16,195.16
2025-10-07 15:30:00+00:00,271.59,271.59
2025-10-07 15:45:00+00:00,113.15,113.15
2025-10-07 16:00:00+00:00,154.42,154.42
2025-10-07 16:15:00+00:00,164.29,164.29
2025-10-07 16:30:00+00:00,146.61,146.61
2025-10-07 16:45:00+00:00,171.73,171.73
2025-10-07 17:00:00+00:00,174.86,174.86
2025-10-07 17:15:00+00:00,336.2,336.2
2025-10-07 17:30:00+00:00,494.86,494.86
2025-10-07 17:45:00+00:00,472.78,472.78
2025-10-07 18:00:00+00:00,688.99,688.99
2025-10-07 18:15:00+00:00,221.48,221.48
2025-10-07 18:30:00+00:00,131.45,131.45
2025-10-07 18:45:00+00:00,131.64,131.64
2025-10-07 19:00:00+00:00,120.42,120.42
2025-10-07 19:15:00+00:00,136.71,136.71
2025-10-07 19:30:00+00:00,110.56,110.56
2025-10-07 19:45:00+00:00,106.7,106.7
2025-10-07 20:00:00+00:00,129.21,129.21
2025-10-07 20:15:00+00:00,140.58,140.58
2025-10-07 20:30:00+00:00,152.14,152.14
2025-10-07 20:45:00+00:00,125.32,125.32
2025-10-07 21:00:00+00:00,159.28,159.28
2025-10-07 21:15:00+00:00,127.45,127.45
2025-10-07 21:30:00+00:00,133.71,133.71
2025-10-07 21:45:00+00:00,138.46,138.46
2025-10-07 22:00:00+00:00,136.81,136.81
2025-10-07 22:15:00+00:00,113.56,113.56
2025-10-07 22:30:00+00:00,86.54,86.54
2025-10-07 22:45:00+00:00,87.04,87.04
2025-10-07 23:00:00+00:00,85.46,85.46
2025-10-07 23:15:00+00:00,84.65,84.65
2025-10-07 23:30:00+00:00,83.32,83.32
2025-10-07 23:45:00+00:00,75.86,75.86
2025-10-08 00:00:00+00:00,94.11,94.11
2025-10-08 00:15:00+00:00,95.52,95.52
2025-10-08 00:30:00+00:00,87.44,87.44
2025-10-08 00:45:00+00:00,87.39,87.39
2025-10-08 01:00:00+00:00,81.8,81.8
2025-10-08 01:15:00+00:00,77.82,77.82
2025-10-08 01:30:00+00:00,95.17,95.17
2025-10-08 01:45:00+00:00,123.91,123.91
2025-10-08 02:00:00+00:00,138.73,138.73
2025-10-08 02:15:00+00:00,97.41,97.41
2025-10-08 02:30:00+00:00,132.95,132.95
2025-10-08 02:45:00+00:00,107.84,107.84
2025-10-08 03:00:00+00:00,84.09,84.09
2025-10-08 03:15:00+00:00,81.43,81.43
2025-10-08 03:30:00+00:00,69.76,69.76
2025-10-08 03:45:00+00:00,71.0,71.0
2025-10-08 04:00:00+00:00,245.7,245.7
2025-10-08 04:15:00+00:00,158.04,158.04
2025-10-08 04:30:00+00:00,165.37,165.37
2025-10-08 04:45:00+00:00,172.15,172.15
2025-10-08 05:00:00+00:00,155.74,155.74
2025-10-08 05:15:00+00:00,103.14,103.14
2025-10-08 05:30:00+00:00,100.12,100.12
2025-10-08 05:45:00+00:00,73.77,73.77
2025-10-08 06:00:00+00:00,96.53,96.53
2025-10-08 06:15:00+00:00,122.31,122.31
2025-10-08 06:30:00+00:00,96.85,96.85
2025-10-08 06:45:00+00:00,87.13,87.13
2025-10-08 07:00:00+00:00,93.37,93.37
2025-10-08 07:15:00+00:00,86.71,86.71
2025-10-08 07:30:00+00:00,77.95,77.95
2025-10-08 07:45:00+00:00,103.46,103.46
2025-10-08 08:00:00+00:00,132.59,132.59
2025-10-08 08:15:00+00:00,125.12,125.12
2025-10-08 08:30:00+00:00,138.03,138.03
2025-10-08 08:45:00+00:00,115.5,115.5
2025-10-08 09:00:00+00:00,134.39,134.39
2025-10-08 09:15:00+00:00,107.59,107.59
2025-10-08 09:30:00+00:00,118.0,118.0
2025-10-08 09:45:00+00:00,159.81,159.81
2025-10-08 10:00:00+00:00,65.03,65.03
2025-10-08 10:15:00+00:00,68.83,68.83
2025-10-08 10:30:00+00:00,78.69,78.69
2025-10-08 10:45:00+00:00,64.77,64.77
2025-10-08 11:00:00+00:00,96.89,96.89
2025-10-08 11:15:00+00:00,94.6,94.6
2025-10-08 11:30:00+00:00,97.91,97.91
2025-10-08 11:45:00+00:00,58.82,58.82
2025-10-08 12:00:00+00:00,92.54,92.54
2025-10-08 12:15:00+00:00,59.69,59.69
2025-10-08 12:30:00+00:00,101.81,101.81
2025-10-08 12:45:00+00:00,57.84,57.84
2025-10-08 13:00:00+00:00,70.25,70.25
2025-10-08 13:15:00+00:00,57.32,57.32
2025-10-08 13:30:00+00:00,114.74,114.74
2025-10-08 13:45:00+00:00,114.46,114.46
2025-10-08 14:00:00+00:00,119.03,119.03
2025-10-08 14:15:00+00:00,184.4,184.4
2025-10-08 14:30:00+00:00,174.06,174.06
2025-10-08 14:45:00+00:00,188.06,188.06
2025-10-08 15:00:00+00:00,157.63,157.63
2025-10-08 15:15:00+00:00,167.11,167.11
2025-10-08 15:30:00+00:00,230.25,230.25
2025-10-08 15:45:00+00:00,268.15,268.15
2025-10-08 16:00:00+00:00,222.48,222.48
2025-10-08 16:15:00+00:00,213.64,213.64
2025-10-08 16:30:00+00:00,329.51,329.51
2025-10-08 16:45:00+00:00,532.11,532.11
2025-10-08 17:00:00+00:00,459.89,459.89
2025-10-08 17:15:00+00:00,475.8,475.8
2025-10-08 17:30:00+00:00,472.46,472.46
2025-10-08 17:45:00+00:00,358.63,358.63
2025-10-08 18:00:00+00:00,207.92,207.92
2025-10-08 18:15:00+00:00,77.12,77.12
2025-10-08 18:30:00+00:00,84.84,84.84
2025-10-08 18:45:00+00:00,124.7,124.7
2025-10-08 19:00:00+00:00,167.04,167.04
2025-10-08 19:15:00+00:00,177.15,177.15
2025-10-08 19:30:00+00:00,192.09,192.09
2025-10-08 19:45:00+00:00,127.8,127.8
2025-10-08 20:00:00+00:00,187.13,187.13
2025-10-08 20:15:00+00:00,170.97,170.97
2025-10-08 20:30:00+00:00,74.92,74.92
2025-10-08 20:45:00+00:00,95.16,95.16
2025-10-08 21:00:00+00:00,148.44,148.44
2025-10-08 21:15:00+00:00,155.25,155.25
2025-10-08 21:30:00+00:00,148.02,148.02
2025-10-08 21:45:00+00:00,80.15,80.15
2025-10-08 22:00:00+00:00,114.98,114.98
2025-10-08 22:15:00+00:00,89.3,89.3
